Plot_ID,Tree_species,Species_code,Species,Origin,Site_index,Stand_age,Height,DBH,Tree_density,Growing_stock,AGB,Temp_annual,Precip_annual,CEC_Soil
8333,Pinus sylvestris,pisy,pine,Natural,10,36,6.2,5.3,11200,107,52.8,-2.662500001490116,446,46.5
8334,Pinus sylvestris,pisy,pine,Natural,8,36,8.8,5.8,10300,126,68.4,-2.662500001490116,446,46.5
8335,Pinus sylvestris,pisy,pine,Natural,8,50,12.5,9,5025,161,87.75999999999999,-3.2083334078391395,349,30.5
8339,Pinus sylvestris,pisy,pine,Natural,6,55,20.2,19.5,1048,308,130.3,-3.9708335331330695,454,30
8340,Pinus sylvestris,pisy,pine,Natural,6,60,20.5,18.3,1585,365,147.50000000000003,-3.9708335331330695,454,30
8341,Pinus sylvestris,pisy,pine,Natural,6,65,22.3,22.3,603,377,159,-3.9708335331330695,454,30
8342,Pinus sylvestris,pisy,pine,Natural,7,85,21.8,22,1000,370,162.5,-3.9708335331330695,454,30
8343,Pinus sylvestris,pisy,pine,Natural,7,85,24,24,710,300,129,-3.9708335331330695,454,30
8344,Pinus sylvestris,pisy,pine,Natural,8,55,15,13,1740,169,68.6,-3.9708335331330695,454,30
8345,Pinus sylvestris,pisy,pine,Natural,8,60,16.5,15.6,1525,240,97.1,-3.9708335331330695,454,30
8346,Pinus sylvestris,pisy,pine,Natural,7,75,20.2,19.5,823,224,95.9,-3.9708335331330695,454,30
8347,Pinus sylvestris,pisy,pine,Natural,8,80,17.5,16,1770,275,112.2,-3.9708335331330695,454,30
8348,Pinus sylvestris,pisy,pine,Natural,9,80,16.6,14.7,2000,262,111.4,-3.9708335331330695,454,30
8349,Pinus sylvestris,pisy,pine,Natural,9,85,17.5,16,1750,282,119.1,-3.9708335331330695,454,30
8350,Pinus sylvestris,pisy,pine,Natural,8,95,19,18.5,973,218,92.60000000000001,-3.9708335331330695,454,30
8351,Pinus sylvestris,pisy,pine,Natural,8,95,20.9,22.8,603,228,104.10000000000001,-3.9708335331330695,454,30
8352,Pinus sylvestris,pisy,pine,Natural,8,95,21.6,24.2,487,242,104.1,-3.9708335331330695,454,30
8353,Pinus sylvestris,pisy,pine,Natural,8,100,21.2,20.2,1000,321,140.2,-3.9708335331330695,454,30
8354,Pinus sylvestris,pisy,pine,Natural,8,100,19.8,20.5,952,294,125.3,-3.9708335331330695,454,30
8355,Pinus sylvestris,pisy,pine,Natural,8,110,21.1,21.7,551,200,83.99999999999999,-3.9708335331330695,454,30
8356,Pinus sylvestris,pisy,pine,Natural,8,110,21.5,22.3,1325,337,117.6,-3.9708335331330695,454,30
8357,Pinus sylvestris,pisy,pine,Natural,8,110,22,22.8,1026,343,115.39999999999999,-3.9708335331330695,454,30
8358,Pinus sylvestris,pisy,pine,Natural,8,110,21,21.4,1130,394,159.49999999999997,-3.9708335331330695,454,30
8359,Pinus sylvestris,pisy,pine,Natural,8,110,22.6,22,1018,389,157.20000000000002,-3.9708335331330695,454,30
8360,Pinus sylvestris,pisy,pine,Natural,8,110,22,22.6,990,395,165,-3.9708335331330695,454,30
8361,Pinus sylvestris,pisy,pine,Natural,8,110,23.2,21.4,1040,367,150.5,-3.9708335331330695,454,30
8362,Pinus sylvestris,pisy,pine,Natural,9,110,18.5,19.2,1137,310,127.2,-3.9708335331330695,454,30
8363,Pinus sylvestris,pisy,pine,Natural,9,105,18.5,22.8,735,287,125.10000000000001,-3.9708335331330695,454,30
8364,Pinus sylvestris,pisy,pine,Natural,9,105,19.2,21.1,680,185,74.60000000000001,-3.9708335331330695,454,30
8365,Pinus sylvestris,pisy,pine,Natural,9,105,19,20.5,850,229,92.9,-3.9708335331330695,454,30
8366,Pinus sylvestris,pisy,pine,Natural,11,120,13,20,535,107,54.7,-7.291666567325592,285,47
8367,Pinus sylvestris,pisy,pine,Natural,12,155,6.8,9.5,3552,114,64.2,-10.22500006792446,235,73
8368,Pinus sylvestris,pisy,pine,Natural,9,120,18,22,345,150,101.10000000000001,-6.216666693488757,575,23
8369,Pinus sylvestris,pisy,pine,Natural,9,90,15,18.2,1328,161,79.16,-1.0458332151174545,490,31
8370,Pinus sylvestris,pisy,pine,Natural,8,165,27,32.8,2240,392,189.79999999999998,-1.0458332151174545,490,31
8371,Pinus sylvestris,pisy,pine,Natural,7,30,9.8,7.4,5025,107,49.7,-1.0458332151174545,490,31
8372,Pinus sylvestris,pisy,pine,Natural,9,145,20.3,29.8,1808,365,170.2,-1.0458332151174545,490,31
8373,Pinus sylvestris,pisy,pine,Natural,9,120,19.6,26.3,1880,282,130.65,-1.0458332151174545,490,31
8374,Pinus sylvestris,pisy,pine,Natural,8,35,10.2,6.8,6700,136,62.36,-1.0458332151174545,490,31
8378,Pinus sylvestris,pisy,pine,Natural,8,120,24,28,704,392,208.91,-4.287499972619116,320,29.5
8379,Pinus sylvestris,pisy,pine,Natural,8,70,17,21,1870,331,164.29999999999998,0.7875000834465027,700,41
8380,Pinus sylvestris,pisy,pine,Natural,7,90,22.9,32.5,254,190,84.69999999999999,-0.4541666309038798,421,58
8381,Pinus sylvestris,pisy,pine,Natural,7,18,5.1,2.8,22675,47,25.5,0.3250000427166621,459,31.5
8382,Pinus sylvestris,pisy,pine,Natural,7,20,7,6.4,5378,75,40.599999999999994,0.3250000427166621,459,31.5
8383,Pinus sylvestris,pisy,pine,Natural,8,20,5.1,3.6,24600,125,67.7,0.3250000427166621,459,31.5
8384,Pinus sylvestris,pisy,pine,Natural,7,26,7.9,6.1,10500,149,80.7,0.3250000427166621,459,31.5
8385,Pinus sylvestris,pisy,pine,Natural,7,26,8.7,7.5,5875,134,72.5,0.3250000427166621,459,31.5
8386,Pinus sylvestris,pisy,pine,Natural,7,35,12.9,8.4,7900,276,135,0.3250000427166621,459,31.5
8387,Pinus sylvestris,pisy,pine,Natural,7,35,13.1,9,5875,280,137.1,0.3250000427166621,459,31.5
8388,Pinus sylvestris,pisy,pine,Natural,7,35,12.7,8.7,7775,312,152.70000000000002,0.3250000427166621,459,31.5
8389,Pinus sylvestris,pisy,pine,Natural,6,35,14.3,12.8,2250,211,103.3,0.3250000427166621,459,31.5
8390,Pinus sylvestris,pisy,pine,Natural,8,39,11.2,7.7,7712,250,125.5,0.3250000427166621,459,31.5
8391,Pinus sylvestris,pisy,pine,Natural,7,39,13.8,10.6,4320,272,136.6,0.3250000427166621,459,31.5
8392,Pinus sylvestris,pisy,pine,Natural,7,58,18,14.2,3050,401,192.20000000000002,0.3250000427166621,459,31.5
8393,Pinus sylvestris,pisy,pine,Natural,7,58,18.1,14,3650,468,233.20000000000002,0.3250000427166621,459,31.5
8394,Pinus sylvestris,pisy,pine,Natural,7,58,18.5,14.4,2800,386,185.2,0.3250000427166621,459,31.5
8395,Pinus sylvestris,pisy,pine,Natural,7,58,20,17.4,2125,454,217.7,0.3250000427166621,459,31.5
8396,Pinus sylvestris,pisy,pine,Natural,6,25,9.8,7,10300,222,98.19999999999999,0.08333341280619304,461,42
8397,Pinus sylvestris,pisy,pine,Natural,9,137,20.5,22.2,241,130,76.28,-0.7374999523162842,384,46
8398,Pinus sylvestris,pisy,pine,Natural,9,80,16,22,721,204,110.3,0.44166677196820575,443,32.5
8399,Pinus sylvestris,pisy,pine,Natural,8,70,17,16,1726,274,135,0.44166677196820575,443,32.5
8400,Pinus sylvestris,pisy,pine,Natural,6,70,23,20,1493,482,237.70000000000002,0.44166677196820575,443,32.5
8401,Pinus sylvestris,pisy,pine,Natural,8,18,5.1,2.8,22675,47,24.499999999999996,-0.4541666309038798,421,58
8402,Pinus sylvestris,pisy,pine,Natural,7,20,7,6.4,5378,75,37.5,-0.4541666309038798,421,58
8403,Pinus sylvestris,pisy,pine,Natural,7,85,22.7,22.5,956,418,184.2,-0.4541666309038798,421,58
8405,Pinus sylvestris,pisy,pine,Natural,6,35,12.9,8.4,7900,276,120.8,-0.4541666309038798,421,58
8406,Pinus sylvestris,pisy,pine,Natural,6,35,13.1,9,5875,280,121.7,-0.4541666309038798,421,58
8407,Pinus sylvestris,pisy,pine,Natural,7,35,12.7,8.7,7775,312,132.1,-0.4541666309038798,421,58
8408,Pinus sylvestris,pisy,pine,Natural,9,100,18,24,648,290,163.70000000000002,-2.1083333094914756,281,38
8421,Pinus sylvestris,pisy,pine,Planted,5,36,17.8,17,3465,261,117.29999999999998,3.3999998892347016,607,32.5
8422,Pinus sylvestris,pisy,pine,Planted,4,38,19.4,17,3262,441,179.97,3.3999998892347016,607,32.5
8432,Pinus sylvestris,pisy,pine,Planted,5,30,13.7,15.2,1436,204,106.94,4.712499932696422,640,26
8433,Pinus sylvestris,pisy,pine,Planted,5,30,13.4,12.6,2256,210,111.08,4.712499932696422,640,26
8434,Pinus sylvestris,pisy,pine,Planted,6,30,12.7,10.5,3680,238,125.44999999999999,4.712499932696422,640,26
8435,Pinus sylvestris,pisy,pine,Planted,6,30,12.5,9.8,3856,224,117.44999999999999,4.712499932696422,640,26
8436,Pinus sylvestris,pisy,pine,Planted,6,30,12.1,8.5,4640,220,115.23,4.712499932696422,640,26
8437,Pinus sylvestris,pisy,pine,Planted,6,12,5.6,7.5,10000,154,129.2,4.400000039798518,633,29
8438,Pinus sylvestris,pisy,pine,Planted,6,12,5.4,5.5,22500,189,149.8,4.400000039798518,633,29
8439,Pinus sylvestris,pisy,pine,Planted,7,12,4.6,3.5,37500,165,123.4,4.400000039798518,633,29
8440,Pinus sylvestris,pisy,pine,Planted,7,12,4.3,2.7,62500,156,106.20000000000002,4.400000039798518,633,29
8441,Pinus sylvestris,pisy,pine,Planted,9,30,5.7,6.7,4960,83,47.4,3.8249999533096948,556,39.5
8442,Pinus sylvestris,pisy,pine,Planted,9,30,6.5,7.6,4340,96,56.800000000000004,3.8249999533096948,556,39.5
8443,Pinus sylvestris,pisy,pine,Planted,9,30,7.8,7.4,5300,136,75.4,3.8249999533096948,556,39.5
8444,Pinus sylvestris,pisy,pine,Planted,8,35,8,8.5,4090,180,81.50000000000001,3.8249999533096948,556,39.5
8445,Pinus sylvestris,pisy,pine,Planted,8,35,9,7.3,6020,194,109,3.8249999533096948,556,39.5
8446,Pinus sylvestris,pisy,pine,Planted,8,35,10,7.6,5950,160,93.50000000000001,3.8249999533096948,556,39.5
8447,Pinus sylvestris,pisy,pine,Planted,6,12,4.9,5.6,3760,32.9,21.66,5.337499916553497,640,27.5
8448,Pinus sylvestris,pisy,pine,Planted,6,12,5.8,6.4,3482,43.8,19.7,5.337499916553497,640,27.5
8449,Pinus sylvestris,pisy,pine,Planted,6,12,3.7,4.5,3550,16.7,11.65,5.337499916553497,640,27.5
8450,Pinus sylvestris,pisy,pine,Planted,6,10,4.4,5,8040,49,29.409999999999997,3.920833323150873,564,33.5
8451,Pinus sylvestris,pisy,pine,Planted,6,17,7.7,7.4,6416,135,70.64,3.920833323150873,564,33.5
8452,Pinus sylvestris,pisy,pine,Planted,5,27,12.3,10.7,3844,234,129.35000000000002,3.920833323150873,564,33.5
8453,Pinus sylvestris,pisy,pine,Planted,4,42,22.9,21.2,984,395,174.71999999999997,3.920833323150873,564,33.5
8454,Pinus sylvestris,pisy,pine,Planted,5,55,22.1,21.5,1080,406,230.83,3.920833323150873,564,33.5
8456,Pinus sylvestris,pisy,pine,Planted,6,20,8.8,8.9,6225,166,70.97,4.191666642824809,470,35
8459,Pinus sylvestris,pisy,pine,Planted,5,50,22.8,21.4,889,348,176.42000000000002,5.033333377291759,539,49
8460,Pinus sylvestris,pisy,pine,Planted,5,60,24.6,23.8,754,387,193.96,5.033333377291759,539,49
8461,Pinus sylvestris,pisy,pine,Planted,5,70,26.2,26.1,653,423,209.61,5.033333377291759,539,49
8462,Pinus sylvestris,pisy,pine,Planted,5,80,27.6,28.2,577,455,225.47,5.033333377291759,539,49
8463,Pinus sylvestris,pisy,pine,Planted,5,90,28.9,30.3,515,485,238.14000000000001,5.033333377291759,539,49
8464,Pinus sylvestris,pisy,pine,Planted,6,100,30.1,32.6,465,515,250.79999999999998,5.033333377291759,539,49
8465,Pinus sylvestris,pisy,pine,Planted,6,110,31.1,34.1,426,540,249.93,5.033333377291759,539,49
8466,Pinus sylvestris,pisy,pine,Planted,6,120,32.1,36,390,566,260.44,5.033333377291759,539,49
8467,Pinus sylvestris,pisy,pine,Planted,6,130,33,37.7,363,590,269.66,5.033333377291759,539,49
8468,Pinus sylvestris,pisy,pine,Planted,6,140,33.8,39.4,338,612,278.22,5.033333377291759,539,49
8469,Pinus sylvestris,pisy,pine,Planted,6,150,34.5,41.5,309,632,286.32,5.033333377291759,539,49
8470,Pinus sylvestris,pisy,pine,Planted,5,50,21.2,20.5,960,327,166.79,5.033333377291759,539,49
8471,Pinus sylvestris,pisy,pine,Planted,5,60,23,23.8,748,365,184.64999999999998,5.033333377291759,539,49
8472,Pinus sylvestris,pisy,pine,Planted,6,70,24.7,25.1,702,402,200.18,5.033333377291759,539,49
8473,Pinus sylvestris,pisy,pine,Planted,6,80,26.2,27.3,613,435,215.88,5.033333377291759,539,49
8474,Pinus sylvestris,pisy,pine,Planted,6,90,27.5,29.3,548,465,228.5,5.033333377291759,539,49
8475,Pinus sylvestris,pisy,pine,Planted,6,100,28.8,31.4,490,495,241.16000000000003,5.033333377291759,539,49
8476,Pinus sylvestris,pisy,pine,Planted,6,110,29.9,33.3,445,522,241.82999999999998,5.033333377291759,539,49
8477,Pinus sylvestris,pisy,pine,Planted,6,120,31,35.2,407,549,252.54999999999998,5.033333377291759,539,49
8478,Pinus sylvestris,pisy,pine,Planted,6,130,32,37,376,574,262.41,5.033333377291759,539,49
8479,Pinus sylvestris,pisy,pine,Planted,6,140,32.9,38.8,348,598,271.96999999999997,5.033333377291759,539,49
8480,Pinus sylvestris,pisy,pine,Planted,6,150,32.8,40.5,325,621,280.89,5.033333377291759,539,49
8482,Pinus sylvestris,pisy,pine,Planted,6,10,5.4,4.2,4240,34,15.085999999999999,5.033333377291759,539,49
8483,Pinus sylvestris,pisy,pine,Planted,7,10,3.7,5,3895,26,11.700000000000001,5.033333377291759,539,49
8484,Pinus sylvestris,pisy,pine,Planted,5,10,5,6,5300,46,35.510000000000005,6.937499972681205,516,38.5
8485,Pinus sylvestris,pisy,pine,Planted,6,10,4.1,6.1,2375,17,14.739999999999998,6.937499972681205,516,38.5
8486,Pinus sylvestris,pisy,pine,Planted,5,15,7.7,8.2,3622,87,59.150000000000006,6.937499972681205,516,38.5
8487,Pinus sylvestris,pisy,pine,Planted,5,15,7.5,7.8,4329,98,75.03,6.937499972681205,516,38.5
8488,Pinus sylvestris,pisy,pine,Planted,6,16,6.9,6.9,5950,107,67.96000000000001,6.937499972681205,516,38.5
8489,Pinus sylvestris,pisy,pine,Planted,6,20,8.5,7.2,4048,74,45.949999999999996,6.937499972681205,516,38.5
8490,Pinus sylvestris,pisy,pine,Planted,6,22,9,8.7,3175,82,46.900000000000006,6.937499972681205,516,38.5
8491,Pinus sylvestris,pisy,pine,Planted,5,25,11.5,10.6,4500,208,118.78,6.937499972681205,516,38.5
8492,Pinus sylvestris,pisy,pine,Planted,6,30,11.9,11.4,3620,189,148.11,6.937499972681205,516,38.5
8493,Pinus sylvestris,pisy,pine,Planted,6,30,12.4,11.5,3628,194,137.58,6.937499972681205,516,38.5
8494,Pinus sylvestris,pisy,pine,Planted,6,40,15.7,15.7,1420,144,104.09,6.937499972681205,516,38.5
8495,Pinus sylvestris,pisy,pine,Planted,6,42,15.8,15.7,1498,181,128.23,6.937499972681205,516,38.5
8496,Pinus sylvestris,pisy,pine,Planted,6,26,9.5,9,9139,226,165.68,6.937499972681205,516,38.5
8497,Pinus sylvestris,pisy,pine,Planted,8,5,1.2,2,9500,3.6,3.3200000000000003,6.937499972681205,516,38.5
8498,Pinus sylvestris,pisy,pine,Planted,7,8,2.9,3,6840,15,15.4,6.937499972681205,516,38.5
8499,Pinus sylvestris,pisy,pine,Planted,8,18,5,5.1,5857,43,26.7,6.937499972681205,516,38.5
8500,Pinus sylvestris,pisy,pine,Planted,8,20,5.5,5.4,5500,42,26.229999999999997,6.937499972681205,516,38.5
8501,Pinus sylvestris,pisy,pine,Planted,8,25,7,6.9,4784,75,46.32,6.937499972681205,516,38.5
8502,Pinus sylvestris,pisy,pine,Planted,9,30,7.1,7,4828,92,48.82,6.937499972681205,516,38.5
8503,Pinus sylvestris,pisy,pine,Planted,8,35,8.8,8.9,3547,115,80.66999999999999,6.937499972681205,516,38.5
8504,Pinus sylvestris,pisy,pine,Planted,6,8,4,4,3112,12,4.44,7.808333391944568,410,32.5
8505,Pinus sylvestris,pisy,pine,Planted,8,17,4.8,4.5,6380,30,14.51,7.808333391944568,410,32.5
8514,Pinus sylvestris,pisy,pine,Planted,7,5,1.2,2.5,6000,1.4,1.95,5.962499966224034,468,36.5
8515,Pinus sylvestris,pisy,pine,Planted,7,8,2.7,3.3,4500,16,23.73,5.962499966224034,468,36.5
8516,Pinus sylvestris,pisy,pine,Planted,7,12,4.4,5.9,5300,52,39.48,5.962499966224034,468,36.5
8517,Pinus sylvestris,pisy,pine,Planted,7,13,4.5,6.1,5300,58,45.51,5.962499966224034,468,36.5
8518,Pinus sylvestris,pisy,pine,Planted,8,18,5.7,7.8,4000,77,72.41,5.962499966224034,468,36.5
8519,Pinus sylvestris,pisy,pine,Planted,8,28,8.4,9.9,3800,175,99.55,5.962499966224034,468,36.5
8520,Pinus sylvestris,pisy,pine,Planted,7,30,9.5,10.4,2800,149,79.88,5.962499966224034,468,36.5
8521,Pinus sylvestris,pisy,pine,Planted,9,44,8.7,10.8,2300,123,57.129999999999995,5.962499966224034,468,36.5
8522,Pinus sylvestris,pisy,pine,Planted,7,10,3.7,5.3,3500,68,42.800000000000004,5.962499966224034,468,36.5
8523,Pinus sylvestris,pisy,pine,Planted,8,17,4.5,7.3,3800,150,83.10000000000001,5.962499966224034,468,36.5
8532,Pinus sylvestris,pisy,pine,Planted,8,5,1.2,2.5,5900,4.1,3.5,5.962499966224034,468,36.5
8533,Pinus sylvestris,pisy,pine,Planted,8,10,2.8,3.5,5700,34,37.55,5.962499966224034,468,36.5
8534,Pinus sylvestris,pisy,pine,Planted,7,21,7.2,11.2,2900,118,76.28,5.962499966224034,468,36.5
8535,Pinus sylvestris,pisy,pine,Planted,6,30,12.9,12.9,2100,174,120.22,5.962499966224034,468,36.5
8536,Pinus sylvestris,pisy,pine,Planted,8,36,10.4,13.3,1900,190,131.88,5.962499966224034,468,36.5
8537,Pinus sylvestris,pisy,pine,Planted,7,60,16.9,17,1900,325,135.26999999999998,5.962499966224034,468,36.5
8538,Pinus sylvestris,pisy,pine,Planted,6,10,4.1,5.1,5500,31,36.410000000000004,5.962499966224034,468,36.5
8539,Pinus sylvestris,pisy,pine,Planted,7,15,5.3,8.6,5300,130,116.5,5.962499966224034,468,36.5
8540,Pinus sylvestris,pisy,pine,Planted,5,43,19.6,15.6,2100,324,160.96,5.962499966224034,468,36.5
8559,Pinus sylvestris,pisy,pine,Planted,7,13,4,6,4000,100,61.2,5.962499966224034,468,36.5
8560,Pinus sylvestris,pisy,pine,Planted,7,5,2,2.4,5800,4.3,6.26,5.962499966224034,468,36.5
8561,Pinus sylvestris,pisy,pine,Planted,7,7,2.3,2.7,5300,14.5,14.81,5.962499966224034,468,36.5
8562,Pinus sylvestris,pisy,pine,Planted,6,10,4,5.2,4700,30,26.71,5.962499966224034,468,36.5
8563,Pinus sylvestris,pisy,pine,Planted,8,15,4.6,6.9,4100,54,33.21,5.962499966224034,468,36.5
8564,Pinus sylvestris,pisy,pine,Planted,8,19,5.4,8.7,4000,98,52.92,5.962499966224034,468,36.5
8565,Pinus sylvestris,pisy,pine,Planted,6,10,4.5,7.4,3295,31,34.8,7.804166635808845,410,32
8566,Pinus sylvestris,pisy,pine,Planted,6,21,9.3,9.7,3722,144,67.1,6.458333373069763,578,33.5
8567,Pinus sylvestris,pisy,pine,Planted,6,21,8.5,7.4,7570,156,74.8,6.458333373069763,578,33.5
8568,Pinus sylvestris,pisy,pine,Planted,7,21,8.1,6.2,10626,156,72.5,6.458333373069763,578,33.5
8569,Pinus sylvestris,pisy,pine,Planted,7,21,7.7,5.6,14144,153,70.4,6.458333373069763,578,33.5
8570,Pinus sylvestris,pisy,pine,Planted,7,21,7.4,4.9,20600,169,80.10000000000001,6.458333373069763,578,33.5
8571,Pinus sylvestris,pisy,pine,Planted,8,21,6.6,4.3,22100,131,58.5,6.458333373069763,578,33.5
8580,Pinus sylvestris,pisy,pine,Planted,8,58,16.7,13.2,2800,310,160.7,0.9374999478459358,523,37
8581,Pinus sylvestris,pisy,pine,Planted,8,58,16.8,15.4,1582,238,121.3,0.9374999478459358,523,37
8582,Pinus sylvestris,pisy,pine,Planted,9,58,14.3,10.6,3514,250,142.35,0.9374999478459358,523,37
8583,Pinus sylvestris,pisy,pine,Planted,9,58,12,9.1,4065,189,108.2,0.9374999478459358,523,37
8584,Pinus sylvestris,pisy,pine,Planted,9,58,13.5,11.2,3000,230,128.5,0.9374999478459358,523,37
8585,Pinus sylvestris,pisy,pine,Planted,9,58,14.8,12.3,2943,290,143.6,0.9374999478459358,523,37
8586,Pinus sylvestris,pisy,pine,Planted,8,58,15.5,12.3,2362,251,135.3,0.9374999478459358,523,37
8587,Pinus sylvestris,pisy,pine,Planted,10,58,10.3,7.4,5609,155,89.2,0.9374999478459358,523,37
8588,Pinus sylvestris,pisy,pine,Planted,10,58,8.3,5.3,8280,106,82.60000000000001,0.9374999478459358,523,37
8589,Pinus sylvestris,pisy,pine,Planted,10,58,10.7,7.9,4108,136,63.800000000000004,0.9374999478459358,523,37
8590,Pinus sylvestris,pisy,pine,Planted,10,58,7.4,5.1,8527,94,58,0.9374999478459358,523,37
8591,Pinus sylvestris,pisy,pine,Planted,10,58,7.6,5.4,7720,95,62.2,0.9374999478459358,523,37
8592,Pinus sylvestris,pisy,pine,Planted,10,58,10.7,8.6,2856,112,63.8,0.9374999478459358,523,37
8593,Pinus sylvestris,pisy,pine,Planted,6,72,22.2,15.7,1864,339,153.4,0.9374999478459358,523,37
8594,Pinus sylvestris,pisy,pine,Planted,6,72,22.1,17.5,1660,402,175.29999999999998,0.9374999478459358,523,37
8595,Pinus sylvestris,pisy,pine,Planted,7,16,6.2,5.8,3898,41.2,25.77,0.5333333114782969,568,33.5
8596,Pinus sylvestris,pisy,pine,Planted,8,21,6.6,6.2,4100,47.1,32.61,0.5333333114782969,568,33.5
8597,Pinus sylvestris,pisy,pine,Planted,7,30,9.5,9,3285,117,62.35000000000001,0.5333333114782969,568,33.5
8599,Pinus sylvestris,pisy,pine,Planted,9,33,6.1,4.1,7200,37,39.959999999999994,0.5333333114782969,568,33.5
8600,Pinus sylvestris,pisy,pine,Planted,10,32,4.3,2.8,14420,50,28.540000000000003,0.5333333114782969,568,33.5
8601,Pinus sylvestris,pisy,pine,Planted,11,46,5.2,3.4,15120,64.6,42,0.5333333114782969,568,33.5
8602,Pinus sylvestris,pisy,pine,Planted,11,46,5,3.2,11340,60,41.37,0.5333333114782969,568,33.5
8603,Pinus sylvestris,pisy,pine,Planted,11,47,5.3,3.5,14440,64.6,47.449999999999996,0.5333333114782969,568,33.5
8604,Pinus sylvestris,pisy,pine,Planted,10,47,7.2,5.4,6450,87.5,60.83,0.5333333114782969,568,33.5
8605,Pinus sylvestris,pisy,pine,Planted,11,47,5.4,3.6,13040,65,48.02,0.5333333114782969,568,33.5
8606,Pinus sylvestris,pisy,pine,Planted,10,50,6.4,4,11900,79,54.06,0.5333333114782969,568,33.5
8607,Pinus sylvestris,pisy,pine,Planted,9,22,4.2,3.9,4425,20.2,18.19,0.5333333114782969,568,33.5
8608,Pinus sylvestris,pisy,pine,Planted,9,29,4.9,4.2,5695,36.2,30.4,0.5333333114782969,568,33.5
8609,Pinus sylvestris,pisy,pine,Planted,9,33,5.8,4.7,5588,43,35.87,0.5333333114782969,568,33.5
8610,Pinus sylvestris,pisy,pine,Planted,9,34,7,5.9,4250,62.4,46.19,0.5333333114782969,568,33.5
8611,Pinus sylvestris,pisy,pine,Planted,9,46,9.7,6.3,7900,177,97.16,0.5333333114782969,568,33.5
8612,Pinus sylvestris,pisy,pine,Planted,9,46,10.5,7.5,6200,207,133.6,0.5333333114782969,568,33.5
8613,Pinus sylvestris,pisy,pine,Planted,9,47,10,7.1,7075,161,100.75999999999999,0.5333333114782969,568,33.5
8614,Pinus sylvestris,pisy,pine,Planted,8,47,11.6,9.1,4200,205,124.44,0.5333333114782969,568,33.5
8615,Pinus sylvestris,pisy,pine,Planted,7,47,14.8,11.7,2556,239,125.84,0.5333333114782969,568,33.5
8616,Pinus sylvestris,pisy,pine,Planted,8,17,4.3,5.1,2714,22,13.049999999999999,0.8333332777644197,621,38.5
8617,Pinus sylvestris,pisy,pine,Planted,10,24,3.8,4,5020,17,17.310000000000002,0.8333332777644197,621,38.5
8618,Pinus sylvestris,pisy,pine,Planted,9,24,4.6,4.4,5440,21,20.749999999999996,0.8333332777644197,621,38.5
8619,Pinus sylvestris,pisy,pine,Planted,9,31,7.1,6.5,3371,59,42.18000000000001,0.8333332777644197,621,38.5
8620,Pinus sylvestris,pisy,pine,Planted,9,31,7,6.3,5205,82,59.160000000000004,0.8333332777644197,621,38.5
8621,Pinus sylvestris,pisy,pine,Planted,7,42,14,12.4,1293,118,69.23,0.8333332777644197,621,38.5
8622,Pinus sylvestris,pisy,pine,Planted,7,41,13.3,11.6,1900,151,90.35,0.8333332777644197,621,38.5
8623,Pinus sylvestris,pisy,pine,Planted,7,41,13.6,12.2,1420,125,70.68,0.8333332777644197,621,38.5
8624,Pinus sylvestris,pisy,pine,Planted,9,18,3.8,4.1,5240,16.5,18.5,0.8333332777644197,621,38.5
8625,Pinus sylvestris,pisy,pine,Planted,9,18,3.7,4,5500,17,21.55,0.8333332777644197,621,38.5
8626,Pinus sylvestris,pisy,pine,Planted,9,24,4.5,5.5,5115,45.6,34.59,0.8333332777644197,621,38.5
8627,Pinus sylvestris,pisy,pine,Planted,9,24,5.3,4,7970,47.7,33.54,0.8333332777644197,621,38.5
8628,Pinus sylvestris,pisy,pine,Planted,9,27,5.4,4.5,7320,57,39.8,0.8333332777644197,621,38.5
8629,Pinus sylvestris,pisy,pine,Planted,9,20,4.4,3.9,8420,41,29.240000000000002,0.8333332777644197,621,38.5
8630,Pinus sylvestris,pisy,pine,Planted,9,25,6,8.2,8267,52,42.47,0.8333332777644197,621,38.5
8631,Pinus sylvestris,pisy,pine,Planted,10,28,4.6,5.5,5166,41.3,35.35,0.8333332777644197,621,38.5
8632,Pinus sylvestris,pisy,pine,Planted,9,31,6.8,6.3,4516,76,58.3,0.8333332777644197,621,38.5
8633,Pinus sylvestris,pisy,pine,Planted,9,31,6,4.7,7020,66,48.07,0.8333332777644197,621,38.5
8634,Pinus sylvestris,pisy,pine,Planted,8,31,9.3,9.7,4290,223,136.4,0.8333332777644197,621,38.5
8635,Pinus sylvestris,pisy,pine,Planted,6,37,13.7,12.5,2590,236,145.72,0.8333332777644197,621,38.5
8636,Pinus sylvestris,pisy,pine,Planted,6,37,14,12.7,2008,200,102,0.8333332777644197,621,38.5
8637,Pinus sylvestris,pisy,pine,Planted,6,47,17.6,12.1,1948,204,106.81,0.8333332777644197,621,38.5
8638,Pinus sylvestris,pisy,pine,Planted,6,47,18,14,1650,245,134.24,0.8333332777644197,621,38.5
8639,Pinus sylvestris,pisy,pine,Planted,7,60,18.5,17.4,826,189,127.83999999999999,0.8333332777644197,621,38.5
8640,Pinus sylvestris,pisy,pine,Planted,9,20,4.5,5.2,2900,23,17.189999999999998,0.8333332777644197,621,38.5
8641,Pinus sylvestris,pisy,pine,Planted,6,31,11.5,12.2,2162,165,118.64,0.8333332777644197,621,38.5
